%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time,field.frame_id,field.lat,field.lon,field.alt,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1695770486804583785,238,1695770486802856206,,231814.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770488311328573,239,1695770488309490203,,231815.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770491323007450,240,1695770491321154117,,231816.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770492829716573,241,1695770492827892065,,231817.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770494336458943,242,1695770494334704637,,231818.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770495843362001,243,1695770495841471910,,231819.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770497350000287,244,1695770497348296642,,231820.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770500362050209,245,1695770500360210418,,231821.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770501869043154,246,1695770501867211103,,231822.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770503375791967,247,1695770503373895645,,231823.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770504882538444,248,1695770504880658388,,231824.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770506389178239,249,1695770506387426614,,231825.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770509400949420,250,1695770509399089813,,231826.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770510907650936,251,1695770510905801534,,231827.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770512414629100,252,1695770512412828922,,231828.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770513921243702,253,1695770513919471263,,231829.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770515427933958,254,1695770515426116466,,231830.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770518439626976,255,1695770518437525272,,231831.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770519946274488,256,1695770519944425106,,231832.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770521453933855,257,1695770521452149391,,231833.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770522960725227,258,1695770522958913803,,231834.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770524467293200,259,1695770524465425729,,231835.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770527480484389,260,1695770527478505134,,231836.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770528987737978,261,1695770528985744476,,231837.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770530494927172,262,1695770530492996931,,231838.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770532001950128,263,1695770532000117301,,231839.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770533509450905,264,1695770533507648706,,231840.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770536522361955,265,1695770536520429611,,231841.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770538028940184,266,1695770538027100563,,231842.0,GPS1_FRAME,42.30024,-71.12287166666667,62.9,325013.850438088,4685294.654289476,19.0,T
1695770539536510783,267,1695770539534557342,,231843.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770541043289185,268,1695770541041436433,,231844.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770542549814818,269,1695770542547998666,,231845.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770545561428637,270,1695770545559589385,,231846.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770547068149009,271,1695770547066345453,,231847.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770548574745652,272,1695770548573007583,,231848.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770550081116860,273,1695770550079347848,,231849.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770551587861602,274,1695770551586070299,,231850.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770554601002162,275,1695770554599104404,,231851.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770556108931222,276,1695770556107099294,,231852.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770557615732793,277,1695770557613837242,,231853.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770559122295453,278,1695770559120343446,,231854.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770560629104452,279,1695770560627166509,,231855.0,GPS1_FRAME,42.30024,-71.12287166666667,63.0,325013.850438088,4685294.654289476,19.0,T
1695770563640924321,280,1695770563638920783,,231856.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770565147719146,281,1695770565145746231,,231857.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770566654648459,282,1695770566652644157,,231858.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770568161626964,283,1695770568159654617,,231859.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770569668557986,284,1695770569666547060,,231900.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770572680567669,285,1695770572678727626,,231901.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770574688244991,286,1695770574686459064,,231902.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770576195118905,287,1695770576193218231,,231903.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770577701870158,288,1695770577700049400,,231904.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770579208607709,289,1695770579206811189,,231905.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770582220259131,290,1695770582218305587,,231906.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770583726947083,291,1695770583725120782,,231907.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770585233091678,292,1695770585231311082,,231908.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770586739766283,293,1695770586737995862,,231909.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770588246669832,294,1695770588244742870,,231910.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770591258136308,295,1695770591256232976,,231911.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770592764860219,296,1695770592762999773,,231912.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770594271553328,297,1695770594269651412,,231913.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770595778261894,298,1695770595776411294,,231914.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770597284997466,299,1695770597283121109,,231915.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770600296339516,300,1695770600294525384,,231916.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770601803188775,301,1695770601801245689,,231917.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770603309954767,302,1695770603308049440,,231918.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770604816659713,303,1695770604814784049,,231919.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770606323335654,304,1695770606321456670,,231920.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770609335023885,305,1695770609333036899,,231921.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770610841708555,306,1695770610839787006,,231922.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770612348275932,307,1695770612346611738,,231923.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770613855181503,308,1695770613853318691,,231924.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770615361671287,309,1695770615359888076,,231925.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770618373377074,310,1695770618371529817,,231926.0,GPS1_FRAME,42.30024,-71.12287,63.0,325013.9878257413,4685294.650862006,19.0,T
1695770619880012008,311,1695770619878309726,,231927.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770621386753751,312,1695770621384959697,,231928.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770622893436336,313,1695770622891700506,,231929.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770624400036297,314,1695770624398261547,,231930.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770627411968297,315,1695770627410130262,,231931.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770628918667262,316,1695770628916817426,,231932.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770630425405752,317,1695770630423625469,,231933.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770631932114813,318,1695770631930376052,,231934.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770633438848870,319,1695770633437057733,,231935.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770636450380870,320,1695770636448474884,,231936.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770637956547543,321,1695770637954741239,,231937.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770639463261717,322,1695770639461379766,,231938.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770640969933781,323,1695770640968159198,,231939.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770642476699976,324,1695770642474879503,,231940.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770645489095288,325,1695770645487138032,,231941.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770646995785127,326,1695770646993887662,,231942.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770648502509766,327,1695770648500592708,,231943.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770650009257043,328,1695770650007409572,,231944.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770651516200551,329,1695770651514206647,,231945.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770654528551044,330,1695770654526548624,,231946.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770656035325496,331,1695770656033437013,,231947.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770657542355305,332,1695770657540581941,,231948.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770659049234520,333,1695770659047356367,,231949.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770660556151984,334,1695770660554395437,,231950.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770663568045646,335,1695770663566135883,,231951.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770665074869774,336,1695770665073011636,,231952.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770666581410728,337,1695770666579635620,,231953.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770668088128269,338,1695770668086377382,,231954.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770669594900848,339,1695770669593089818,,231955.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770672606450166,340,1695770672604665756,,231956.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770674113284030,341,1695770674111454248,,231957.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770675620698099,342,1695770675618950366,,231958.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770677127415818,343,1695770677125558614,,231959.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770678634114101,344,1695770678632348060,,232000.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770681645261127,345,1695770681643446922,,232001.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770683152015245,346,1695770683150202989,,232002.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770684658661078,347,1695770684656867980,,232003.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770686165326044,348,1695770686163519382,,232004.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770687672022965,349,1695770687670238494,,232005.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770690684011151,350,1695770690682152271,,232006.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770692190720281,351,1695770692188931941,,232007.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770693697522689,352,1695770693695741891,,232008.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770695204232707,353,1695770695202403306,,232009.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770696710922992,354,1695770696709105968,,232010.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770699722414597,355,1695770699720552682,,232011.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770701229210777,356,1695770701227376937,,232012.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770702735949294,357,1695770702734180450,,232013.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770704242709463,358,1695770704240924596,,232014.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
1695770705749327140,359,1695770705747622728,,232015.0,GPS1_FRAME,42.30023833333333,-71.12287,63.0,325013.98320872,4685294.465792028,19.0,T
